-0.000016,0.000000,-0.040000
-0.000016,0.080000,-0.080000
-0.000016,0.000000,-0.080000
-0.000016,0.000000,-0.040000
-0.000016,0.000000,-0.080000
-0.000016,0.000000,-0.080000
-0.000016,0.000000,-0.040000
-0.000016,0.080000,-0.080000
-0.000016,0.000000,-0.080000
-0.000016,0.000000,-0.080000
-0.000015,-0.080000,-0.080000
-0.000015,0.080000,-0.040000
-0.000015,0.080000,-0.080000
-0.000015,0.000000,-0.080000
-0.000015,0.000000,-0.080000
-0.000015,0.000000,0.000000
-0.000015,0.000000,-0.040000
-0.000015,0.080000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.080000,-0.080000
-0.000015,0.000000,-0.080000
-0.000015,0.000000,-0.080000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,0.000000
-0.000015,0.000000,0.000000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,0.080000,-0.040000
-0.000015,0.000000,-0.040000
-0.000015,-0.080000,0.000000
-0.000015,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,0.000000
-0.000014,0.080000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.080000,-0.080000
-0.000014,0.000000,-0.040000
-0.000014,0.080000,-0.080000
-0.000014,0.080000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,0.000000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,0.000000
-0.000014,0.000000,-0.080000
-0.000014,-0.080000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000014,0.000000,-0.040000
-0.000013,0.000000,0.000000
-0.000013,0.000000,-0.040000
-0.000013,-0.080000,-0.040000
-0.000013,-0.080000,-0.040000
-0.000013,0.000000,-0.040000
-0.000013,0.080000,-0.040000
-0.000013,0.000000,0.000000
-0.000013,0.000000,-0.040000
-0.000013,0.000000,-0.040000
-0.000013,0.000000,-0.040000
-0.000013,0.000000,-0.040000
-0.000013,0.000000,-0.080000
-0.000013,-0.080000,-0.040000
-0.000013,0.000000,0.000000
-0.000013,0.080000,0.000000
-0.000013,0.000000,-0.040000
-0.000013,0.080000,0.000000
-0.000013,-0.080000,-0.040000
-0.000013,0.000000,0.000000
-0.000013,0.080000,-0.040000
-0.000013,0.080000,-0.040000
-0.000013,0.000000,-0.040000
-0.000013,-0.080000,-0.040000
-0.000013,0.080000,0.000000
-0.000013,0.000000,0.000000
-0.000012,0.000000,-0.040000
-0.000012,0.080000,0.000000
-0.000012,0.000000,-0.040000
-0.000012,0.000000,-0.040000
-0.000012,0.000000,0.000000
-0.000012,0.080000,0.000000
-0.000012,0.080000,0.000000
-0.000012,0.000000,-0.040000
-0.000012,0.000000,-0.040000
-0.000012,-0.080000,-0.040000
-0.000012,-0.080000,-0.040000
-0.000012,-0.080000,-0.080000
-0.000012,0.080000,0.000000
-0.000012,0.000000,-0.040000
-0.000012,0.000000,0.000000
-0.000012,0.000000,0.000000
-0.000012,-0.080000,-0.040000
-0.000012,0.000000,0.000000
-0.000012,0.080000,0.000000
-0.000012,0.000000,0.000000
-0.000012,0.000000,0.000000
-0.000012,0.080000,-0.040000
-0.000012,-0.080000,-0.040000
-0.000012,0.000000,0.000000
-0.000012,0.000000,0.000000
-0.000011,0.000000,-0.040000
-0.000011,-0.080000,-0.040000
-0.000011,0.000000,-0.040000
-0.000011,0.000000,-0.040000
-0.000011,0.080000,-0.040000
-0.000011,0.080000,0.000000
-0.000011,0.080000,0.000000
-0.000011,0.000000,-0.040000
-0.000011,0.080000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,0.000000
-0.000011,-0.080000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,-0.040000
-0.000011,0.000000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,0.000000
-0.000011,0.000000,-0.040000
-0.000011,0.000000,0.000000
-0.000011,-0.080000,-0.040000
-0.000011,0.080000,0.000000
-0.000011,0.080000,0.000000
-0.000011,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.080000,0.000000
-0.000010,0.080000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,-0.080000,0.000000
-0.000010,0.000000,-0.040000
-0.000010,-0.080000,0.000000
-0.000010,0.160000,-0.040000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.040000
-0.000010,-0.080000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.080000,0.000000
-0.000010,0.080000,0.000000
-0.000010,0.000000,0.000000
-0.000010,0.000000,0.000000
-0.000010,-0.080000,-0.040000
-0.000010,0.000000,0.000000
-0.000009,0.000000,0.000000
-0.000009,0.080000,0.000000
-0.000009,-0.080000,0.000000
-0.000009,0.000000,0.000000
-0.000009,0.000000,0.000000
-0.000009,0.080000,-0.040000
-0.000009,0.000000,0.040000
-0.000009,0.000000,0.000000
-0.000009,0.000000,0.000000
-0.000009,0.000000,0.000000
-0.000009,-0.080000,0.000000
-0.000009,0.080000,-0.040000
-0.000009,0.000000,0.000000
-0.000009,0.080000,0.000000
-0.000009,0.080000,-0.040000
-0.000009,0.000000,0.000000
-0.000009,-0.080000,0.000000
-0.000009,-0.080000,0.000000
-0.000009,0.080000,0.000000
-0.000009,0.000000,0.000000
-0.000009,0.000000,-0.040000
-0.000009,0.000000,0.000000
-0.000009,0.000000,-0.040000
-0.000009,0.000000,0.000000
-0.000009,0.000000,0.000000
-0.000008,0.000000,0.000000
-0.000008,-0.080000,0.000000
-0.000008,0.000000,0.000000
-0.000008,0.000000,0.000000
-0.000008,0.000000,-0.040000
-0.000008,0.000000,0.000000
-0.000008,0.000000,0.000000
-0.000008,0.080000,0.000000
-0.000008,0.000000,-0.040000
-0.000008,-0.080000,0.000000
-0.000008,0.000000,0.000000
-0.000008,-0.080000,0.000000
-0.000008,0.080000,-0.040000
-0.000008,0.000000,0.040000
-0.000008,-0.080000,0.000000
-0.000008,-0.080000,0.000000
-0.000008,-0.080000,0.000000
-0.000008,0.000000,0.000000
-0.000008,0.000000,0.040000
-0.000008,0.000000,0.000000
-0.000008,0.000000,-0.040000
-0.000008,0.000000,0.000000
-0.000008,0.000000,0.000000
-0.000008,0.080000,0.000000
-0.000008,0.080000,0.000000
-0.000007,0.000000,0.000000
-0.000007,-0.080000,0.000000
-0.000007,0.080000,0.000000
-0.000007,0.000000,0.000000
-0.000007,0.000000,0.000000
-0.000007,-0.080000,0.000000
-0.000007,0.000000,0.000000
-0.000007,0.000000,-0.040000
-0.000007,0.080000,0.000000
-0.000007,0.000000,0.040000
-0.000007,-0.080000,0.040000
-0.000007,0.000000,-0.040000
-0.000007,0.000000,0.040000
-0.000007,0.080000,0.000000
-0.000007,0.000000,0.040000
-0.000007,0.000000,0.000000
-0.000007,0.080000,0.000000
-0.000007,0.000000,0.000000
-0.000007,0.000000,0.000000
-0.000007,0.080000,0.000000
-0.000007,0.000000,-0.040000
-0.000007,0.000000,0.040000
-0.000007,0.000000,0.040000
-0.000007,0.000000,0.040000
-0.000007,0.000000,0.000000
-0.000006,0.080000,0.000000
-0.000006,0.000000,0.040000
-0.000006,0.000000,0.000000
-0.000006,0.080000,-0.040000
-0.000006,0.080000,0.000000
-0.000006,0.000000,-0.040000
-0.000006,0.000000,0.040000
-0.000006,0.000000,0.000000
-0.000006,0.000000,0.040000
-0.000006,0.000000,-0.040000
-0.000006,0.000000,0.000000
-0.000006,0.000000,0.040000
-0.000006,-0.080000,0.040000
-0.000006,-0.080000,0.000000
-0.000006,0.000000,0.000000
-0.000006,0.000000,0.000000
-0.000006,0.000000,0.040000
-0.000006,0.000000,0.000000
-0.000006,0.000000,0.000000
-0.000006,0.000000,-0.040000
-0.000006,0.000000,0.040000
-0.000006,0.000000,-0.040000
-0.000006,-0.080000,0.000000
-0.000006,-0.080000,0.040000
-0.000006,0.000000,-0.040000
-0.000005,-0.080000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.080000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.080000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,-0.040000
-0.000005,0.000000,-0.040000
-0.000005,0.080000,-0.040000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,-0.080000,-0.040000
-0.000005,-0.080000,0.000000
-0.000005,0.080000,-0.040000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.080000,0.000000
-0.000005,0.000000,0.000000
-0.000005,0.000000,0.000000
-0.000005,-0.080000,0.040000
-0.000004,0.000000,-0.040000
-0.000004,0.000000,0.000000
-0.000004,0.080000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,-0.040000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,-0.080000,0.000000
-0.000004,-0.080000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.040000
-0.000004,-0.080000,-0.040000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.000000,0.000000
-0.000004,0.080000,0.040000
-0.000004,-0.080000,0.000000
-0.000004,0.080000,-0.040000
-0.000004,0.080000,0.000000
-0.000004,0.160000,0.040000
-0.000003,0.000000,0.040000
-0.000003,0.000000,0.040000
-0.000003,0.000000,0.000000
-0.000003,0.080000,0.040000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.040000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.040000
-0.000003,0.080000,0.000000
-0.000003,0.080000,0.000000
-0.000003,0.000000,-0.040000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.040000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.000000
-0.000003,0.000000,-0.040000
-0.000003,0.080000,0.000000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.040000
-0.000003,0.000000,0.000000
-0.000003,0.000000,0.000000
-0.000003,-0.080000,0.000000
-0.000003,0.000000,0.000000
-0.000002,0.000000,0.000000
-0.000002,0.080000,0.000000
-0.000002,0.080000,-0.040000
-0.000002,0.000000,0.000000
-0.000002,0.000000,0.000000
-0.000002,0.160000,0.000000
-0.000002,0.000000,0.040000
-0.000002,0.000000,0.040000
-0.000002,0.000000,0.000000
-0.000002,0.000000,0.040000
-0.000002,0.000000,0.040000
-0.000002,0.000000,0.000000
-0.000002,0.080000,0.000000
-0.000002,0.000000,-0.040000
-0.000002,0.000000,0.000000
-0.000002,0.000000,0.000000
-0.000002,0.080000,0.000000
-0.000002,0.080000,0.040000
-0.000002,0.080000,0.040000
-0.000002,0.000000,0.000000
-0.000002,0.000000,-0.040000
-0.000002,-0.080000,0.000000
-0.000002,0.080000,0.000000
-0.000002,0.000000,0.000000
-0.000002,0.000000,0.040000
-0.000001,0.080000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.000000
-0.000001,-0.080000,-0.040000
-0.000001,0.000000,0.040000
-0.000001,0.000000,0.040000
-0.000001,0.080000,0.040000
-0.000001,0.080000,0.000000
-0.000001,0.080000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.040000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.040000
-0.000001,0.000000,0.040000
-0.000001,0.000000,-0.040000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.080000,0.000000
-0.000001,0.000000,0.040000
-0.000001,0.080000,0.040000
-0.000001,0.080000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.000000
-0.000001,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,-0.040000
-0.000000,0.080000,0.000000
-0.000000,0.080000,0.040000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
-0.000000,0.000000,0.000000
0.000000,0.080000,0.040000
0.000000,0.000000,-0.040000
0.000000,0.000000,0.000000
0.000000,0.080000,0.040000
0.000000,0.080000,0.000000
0.000000,0.000000,0.040000
0.000000,4.320000,0.320000
0.000000,5.120000,0.640000
0.000000,4.720000,0.800000
0.000000,4.880000,1.160000
0.000000,5.040000,1.440000
0.000000,5.040000,1.720000
0.000000,4.880000,1.960000
0.000001,4.960000,2.200000
0.000001,4.960000,2.440000
0.000001,4.960000,2.560000
0.000001,4.880000,2.760000
0.000001,4.960000,2.880000
0.000001,5.040000,3.040000
0.000001,4.960000,3.160000
0.000001,4.960000,3.280000
0.000001,4.880000,3.400000
0.000001,4.960000,3.520000
0.000001,4.880000,3.560000
0.000001,4.960000,3.600000
0.000001,4.880000,3.720000
0.000001,4.880000,3.680000
0.000001,4.960000,3.800000
0.000001,4.960000,3.760000
0.000001,4.960000,3.800000
0.000001,4.960000,3.840000
0.000001,4.880000,3.880000
0.000001,5.040000,3.880000
0.000001,4.960000,3.840000
0.000001,4.960000,3.840000
0.000001,4.880000,3.920000
0.000001,4.960000,3.880000
0.000001,4.880000,3.840000
0.000002,4.960000,3.840000
0.000002,4.960000,3.840000
0.000002,4.880000,3.840000
0.000002,4.960000,3.800000
0.000002,4.880000,3.760000
0.000002,4.960000,3.720000
0.000002,4.880000,3.720000
0.000002,5.040000,3.680000
0.000002,4.960000,3.680000
0.000002,4.960000,3.600000
0.000002,4.880000,3.600000
0.000002,4.960000,3.560000
0.000002,4.960000,3.520000
0.000002,4.960000,3.480000
0.000002,4.880000,3.480000
0.000002,4.960000,3.440000
0.000002,4.880000,3.360000
0.000002,4.880000,3.320000
0.000002,4.960000,3.320000
0.000002,4.960000,3.280000
0.000002,4.960000,3.200000
0.000002,4.880000,3.160000
0.000002,4.880000,3.160000
0.000002,4.880000,3.120000
0.000002,4.880000,3.080000
0.000003,4.960000,3.040000
0.000003,4.960000,3.000000
0.000003,4.960000,2.960000
0.000003,4.960000,2.880000
0.000003,4.960000,2.920000
0.000003,4.880000,2.840000
0.000003,4.880000,2.720000
0.000003,5.040000,2.760000
0.000003,5.040000,2.720000
0.000003,4.960000,2.640000
0.000003,4.960000,2.600000
0.000003,4.960000,2.600000
0.000003,4.960000,2.560000
0.000003,4.800000,2.520000
0.000003,4.960000,2.480000
0.000003,4.960000,2.440000
0.000003,4.960000,2.400000
0.000003,4.960000,2.360000
0.000003,4.880000,2.360000
0.000003,4.880000,2.280000
0.000003,4.880000,2.200000
0.000003,4.880000,2.200000
0.000003,4.880000,2.200000
0.000003,4.880000,2.160000
0.000003,4.960000,2.160000
0.000004,5.040000,2.120000
0.000004,4.880000,2.080000
0.000004,4.880000,2.040000
0.000004,4.960000,2.000000
0.000004,4.880000,2.000000
0.000004,4.880000,1.920000
0.000004,4.960000,1.880000
0.000004,4.960000,1.880000
0.000004,5.040000,1.880000
0.000004,4.960000,1.840000
0.000004,4.880000,1.840000
0.000004,4.800000,1.760000
0.000004,4.800000,1.760000
0.000004,4.960000,1.800000
0.000004,4.880000,1.720000
0.000004,4.960000,1.680000
0.000004,4.880000,1.640000
0.000004,4.960000,1.640000
0.000004,4.880000,1.560000
0.000004,4.960000,1.560000
0.000004,4.880000,1.520000
0.000004,4.880000,1.520000
0.000004,4.880000,1.480000
0.000004,4.800000,1.440000
0.000004,4.960000,1.440000
0.000005,4.960000,1.440000
0.000005,4.960000,1.400000
0.000005,4.960000,1.360000
0.000005,4.880000,1.320000
0.000005,4.800000,1.320000
0.000005,4.880000,1.320000
0.000005,4.960000,1.280000
0.000005,4.880000,1.240000
0.000005,4.880000,1.240000
0.000005,4.960000,1.240000
0.000005,5.040000,1.200000
0.000005,4.880000,1.160000
0.000005,4.880000,1.200000
0.000005,4.800000,1.160000
0.000005,4.880000,1.120000
0.000005,4.880000,1.120000
0.000005,5.040000,1.080000
0.000005,4.880000,1.040000
0.000005,4.880000,1.040000
0.000005,4.880000,1.000000
0.000005,4.880000,1.000000
0.000005,4.880000,1.040000
0.000005,4.880000,0.960000
0.000005,4.960000,1.000000
0.000005,4.880000,0.920000
0.000006,4.880000,0.920000
0.000006,4.880000,0.960000
0.000006,4.960000,0.920000
0.000006,4.960000,0.920000
0.000006,4.880000,0.920000
0.000006,4.880000,0.880000
0.000006,4.880000,0.880000
0.000006,4.960000,0.840000
0.000006,4.800000,0.840000
0.000006,4.880000,0.840000
0.000006,4.880000,0.840000
0.000006,4.960000,0.800000
0.000006,4.880000,0.760000
0.000006,4.880000,0.760000
0.000006,4.960000,0.760000
0.000006,4.880000,0.760000
0.000006,4.960000,0.720000
0.000006,4.960000,0.720000
0.000006,4.960000,0.720000
0.000006,4.960000,0.720000
0.000006,4.880000,0.680000
0.000006,4.960000,0.680000
0.000006,4.960000,0.680000
0.000006,4.880000,0.640000
0.000006,4.960000,0.680000
0.000007,4.960000,0.640000
0.000007,4.880000,0.640000
0.000007,4.880000,0.640000
0.000007,4.880000,0.600000
0.000007,4.880000,0.600000
0.000007,4.960000,0.600000
0.000007,4.880000,0.560000
0.000007,4.880000,0.600000
0.000007,4.880000,0.560000
0.000007,4.880000,0.600000
0.000007,4.880000,0.560000
0.000007,4.960000,0.520000
0.000007,4.880000,0.520000
0.000007,4.960000,0.520000
0.000007,4.960000,0.560000
0.000007,4.960000,0.480000
0.000007,4.880000,0.480000
0.000007,4.960000,0.520000
0.000007,4.960000,0.480000
0.000007,4.880000,0.480000
0.000007,4.880000,0.480000
0.000007,4.880000,0.480000
0.000007,4.960000,0.440000
0.000007,4.880000,0.480000
0.000007,4.880000,0.400000
0.000008,4.800000,0.440000
0.000008,4.880000,0.440000
0.000008,4.880000,0.400000
0.000008,4.960000,0.400000
0.000008,4.880000,0.360000
0.000008,4.960000,0.360000
0.000008,4.960000,0.360000
0.000008,4.960000,0.360000
0.000008,4.880000,0.400000
0.000008,4.800000,0.320000
0.000008,4.880000,0.400000
0.000008,4.800000,0.400000
0.000008,4.960000,0.360000
0.000008,4.800000,0.360000
0.000008,4.960000,0.320000
0.000008,4.800000,0.360000
0.000008,4.880000,0.320000
0.000008,4.880000,0.320000
0.000008,4.960000,0.320000
0.000008,4.800000,0.320000
0.000008,4.880000,0.320000
0.000008,4.960000,0.320000
0.000008,4.960000,0.320000
0.000008,4.960000,0.320000
0.000008,4.880000,0.320000
0.000009,4.960000,0.320000
0.000009,4.800000,0.320000
0.000009,4.960000,0.280000
0.000009,4.880000,0.280000
0.000009,4.880000,0.280000
0.000009,4.880000,0.280000
0.000009,4.800000,0.280000
0.000009,4.880000,0.280000
0.000009,4.880000,0.240000
0.000009,4.960000,0.280000
0.000009,4.880000,0.280000
0.000009,4.800000,0.280000
0.000009,4.960000,0.240000
0.000009,4.880000,0.240000
0.000009,4.960000,0.200000
0.000009,4.960000,0.240000
0.000009,4.880000,0.240000
0.000009,4.960000,0.240000
0.000009,4.960000,0.200000
0.000009,4.880000,0.200000
0.000009,4.960000,0.200000
0.000009,4.800000,0.200000
0.000009,4.960000,0.200000
0.000009,4.880000,0.200000
0.000009,4.880000,0.200000
0.000010,4.800000,0.200000
0.000010,4.880000,0.200000
0.000010,4.880000,0.240000
0.000010,4.880000,0.240000
0.000010,4.880000,0.160000
0.000010,4.960000,0.160000
0.000010,4.880000,0.160000
0.000010,4.800000,0.200000
0.000010,4.880000,0.160000
0.000010,4.960000,0.120000
0.000010,4.960000,0.160000
0.000010,4.880000,0.200000
0.000010,4.880000,0.160000
0.000010,5.040000,0.160000
0.000010,4.960000,0.160000
0.000010,4.960000,0.120000
0.000010,4.800000,0.160000
0.000010,4.880000,0.160000
0.000010,4.960000,0.160000
0.000010,4.880000,0.160000
0.000010,4.880000,0.160000
0.000010,4.880000,0.200000
0.000010,4.800000,0.160000
0.000010,4.880000,0.160000
0.000010,4.880000,0.120000
0.000011,4.960000,0.160000
0.000011,4.880000,0.160000
0.000011,4.960000,0.160000
0.000011,4.880000,0.200000
0.000011,4.880000,0.120000
0.000011,4.880000,0.120000
0.000011,4.800000,0.120000
0.000011,4.960000,0.160000
0.000011,4.880000,0.120000
0.000011,4.880000,0.160000
0.000011,4.880000,0.080000
0.000011,4.800000,0.120000
0.000011,4.880000,0.120000
0.000011,4.960000,0.160000
0.000011,4.880000,0.160000
0.000011,4.800000,0.080000
0.000011,4.960000,0.120000
0.000011,4.880000,0.160000
0.000011,4.960000,0.080000
0.000011,4.880000,0.120000
0.000011,4.880000,0.080000
0.000011,4.880000,0.120000
0.000011,4.880000,0.080000
0.000011,4.960000,0.080000
0.000011,4.960000,0.120000
0.000012,4.880000,0.080000
0.000012,4.880000,0.120000
0.000012,4.880000,0.120000
0.000012,4.880000,0.120000
0.000012,4.880000,0.080000
0.000012,4.880000,0.080000
0.000012,4.880000,0.120000
0.000012,4.880000,0.120000
0.000012,4.880000,0.080000
0.000012,4.800000,0.080000
0.000012,4.880000,0.080000
0.000012,4.960000,0.120000
0.000012,4.960000,0.080000
0.000012,4.880000,0.120000
0.000012,4.880000,0.120000
0.000012,4.880000,0.040000
0.000012,4.800000,0.120000
0.000012,4.880000,0.080000
0.000012,4.880000,0.120000
0.000012,4.880000,0.040000
0.000012,4.880000,0.080000
0.000012,4.880000,0.080000
0.000012,4.880000,0.120000
0.000012,4.960000,0.080000
0.000012,5.040000,0.080000
0.000013,4.960000,0.080000
0.000013,4.880000,0.080000
0.000013,4.880000,0.080000
0.000013,4.880000,0.080000
0.000013,4.880000,0.120000
0.000013,4.880000,0.080000
0.000013,4.880000,0.080000
0.000013,4.800000,0.080000
0.000013,4.880000,0.120000
0.000013,4.880000,0.080000
0.000013,4.800000,0.080000
0.000013,4.880000,0.120000
0.000013,4.800000,0.080000
0.000013,4.880000,0.080000
0.000013,4.960000,0.040000
0.000013,4.880000,0.040000
0.000013,4.960000,0.080000
0.000013,4.880000,0.000000
0.000013,4.880000,0.000000
0.000013,4.880000,0.080000
0.000013,4.880000,0.040000
0.000013,4.960000,0.040000
0.000013,4.960000,0.000000
0.000013,4.960000,0.040000
0.000013,4.800000,0.080000
0.000014,4.800000,0.080000
0.000014,4.880000,0.080000
0.000014,4.960000,0.080000
0.000014,4.880000,0.040000
0.000014,4.960000,0.040000
0.000014,4.960000,0.040000
0.000014,4.880000,0.080000
0.000014,4.880000,0.080000
0.000014,4.960000,0.040000
0.000014,4.960000,0.080000
0.000014,4.880000,0.040000
0.000014,4.880000,0.040000
0.000014,4.880000,0.040000
0.000014,4.960000,0.040000
0.000014,4.880000,0.040000
0.000014,4.880000,0.040000
0.000014,4.960000,0.080000
0.000014,4.880000,0.040000
0.000014,4.880000,0.040000
0.000014,4.880000,0.080000
0.000014,4.880000,0.080000
0.000014,4.880000,0.080000
0.000014,4.960000,0.040000
0.000014,4.960000,0.000000
0.000014,4.960000,0.040000
0.000015,4.880000,0.080000
0.000015,4.880000,0.000000
0.000015,4.880000,0.040000
0.000015,4.800000,0.000000
0.000015,4.960000,0.040000
0.000015,4.960000,0.040000
0.000015,4.880000,0.040000
0.000015,4.880000,0.000000
0.000015,4.880000,0.040000
0.000015,4.880000,0.040000
0.000015,4.960000,0.040000
0.000015,4.960000,0.040000
0.000015,4.880000,0.040000
0.000015,4.880000,0.080000
0.000015,4.880000,0.000000
0.000015,4.960000,0.040000
0.000015,4.880000,0.000000
0.000015,4.880000,0.040000
0.000015,4.800000,0.000000
0.000015,4.880000,0.040000
0.000015,4.880000,0.040000
0.000015,4.880000,0.040000
0.000015,5.040000,0.040000
0.000015,4.960000,0.000000
0.000015,4.960000,0.040000
0.000016,4.880000,0.040000
0.000016,4.880000,0.080000
0.000016,4.880000,0.000000
0.000016,4.880000,0.040000
0.000016,4.960000,0.040000
0.000016,4.880000,0.040000
0.000016,4.960000,0.040000
0.000016,4.800000,0.040000
0.000016,4.880000,0.040000
0.000016,4.880000,0.000000
0.000016,4.960000,0.040000
0.000016,4.880000,0.040000
0.000016,5.040000,0.000000
0.000016,4.800000,0.040000
0.000016,4.880000,0.000000
0.000016,4.880000,0.040000
0.000016,4.880000,0.040000
0.000016,4.960000,0.000000
0.000016,4.880000,0.000000
0.000016,4.880000,-0.040000
0.000016,4.960000,0.000000
0.000016,4.880000,0.040000
0.000016,4.880000,0.040000
0.000016,4.880000,0.040000
0.000016,4.880000,0.000000
0.000017,4.880000,0.040000
0.000017,4.960000,0.000000
0.000017,4.880000,0.080000
0.000017,4.960000,0.040000
0.000017,4.880000,0.000000
0.000017,4.880000,0.000000
0.000017,4.960000,0.040000
0.000017,4.960000,0.080000
0.000017,4.880000,0.040000
0.000017,4.880000,0.000000
0.000017,4.800000,0.000000
0.000017,4.880000,0.000000
0.000017,4.880000,0.000000
0.000017,5.040000,0.040000
0.000017,4.960000,0.000000
0.000017,4.960000,0.040000
0.000017,4.800000,0.040000
0.000017,4.880000,0.000000
0.000017,4.880000,0.040000
0.000017,4.880000,0.040000
0.000017,4.880000,0.040000
0.000017,4.880000,0.040000
0.000017,4.880000,0.000000
0.000017,4.800000,0.040000
0.000017,4.880000,0.000000
0.000018,4.880000,-0.040000
0.000018,4.880000,0.080000
0.000018,4.880000,0.040000
0.000018,4.880000,0.000000
0.000018,4.960000,0.000000
0.000018,4.800000,0.040000
0.000018,4.800000,0.080000
0.000018,4.880000,0.040000
0.000018,4.960000,0.080000
0.000018,4.960000,0.040000
0.000018,4.880000,0.000000
0.000018,4.960000,0.000000
0.000018,4.960000,0.000000
0.000018,4.880000,0.040000
0.000018,4.880000,0.040000
0.000018,4.880000,0.000000
0.000018,4.960000,0.000000
0.000018,4.880000,0.040000
0.000018,4.880000,0.000000
0.000018,4.880000,0.040000
0.000018,4.880000,0.000000
0.000018,4.960000,0.000000
0.000018,4.960000,0.000000
0.000018,4.960000,0.040000
0.000018,4.880000,0.080000
0.000019,4.880000,0.000000
0.000019,4.880000,0.040000
0.000019,4.960000,0.000000
0.000019,4.960000,0.040000
0.000019,4.880000,0.000000
0.000019,4.960000,0.040000
0.000019,4.880000,0.040000
0.000019,4.880000,0.000000
0.000019,4.800000,0.040000
0.000019,4.800000,0.040000
0.000019,4.880000,0.040000
0.000019,4.880000,0.000000
0.000019,4.880000,0.040000
0.000019,4.880000,0.000000
0.000019,4.880000,0.040000
0.000019,4.880000,0.040000
0.000019,4.880000,0.040000
0.000019,4.800000,0.000000
0.000019,4.880000,0.080000
0.000019,4.880000,0.000000
0.000019,4.960000,0.040000
0.000019,4.960000,-0.040000
0.000019,4.880000,0.000000
0.000019,4.800000,0.040000
0.000019,4.880000,0.080000
0.000020,4.880000,0.000000
0.000020,4.880000,0.000000
0.000020,4.880000,0.000000
0.000020,4.960000,0.040000
0.000020,5.040000,0.080000
0.000020,4.880000,0.040000
0.000020,4.880000,0.040000
0.000020,4.880000,0.040000
0.000020,4.960000,0.040000
